DOI	Title	Authors	Abstract	Section	Date
10.48550/arXiv.2510.04819	visual representation inside the language model	Benlin Liu, Amita Kamath, Madeleine Grunde-McLaughlin, Winson Han, Ranjay Krishna	despite interpretability work analyze vit encoders and transformer activation , we do n't yet understand why multimodal language model ( mlms ) struggle on perception-heavy task . we offer an under-studied perspective by examine how popular mlms ( llava-onevision , qwen2.5-vl , and llama-3-llava-next ) process their visual key-value token . we first study the flow of visual information through the language model , find that image value tokens encode sufficient information to perform several perception-heavy task zero-shot : segmentation , semantic correspondence , temporal correspondence , and refer expression detection . we find that while the language model do augment the visual information receive from the projection of input visual encodings-which we reveal correlate with overall mlm perception capability-it contain less visual information on several task than the equivalent visual encoder ( siglip ) that have not undergone mlm finetuning . far , we find that the visual information correspond to input-agnostic image key token in late layer of language model contain artifact which reduce perception capability of the overall mlm . next , we discuss control visual information in the language model , show that add a text prefix to the image input improve perception capability of visual representation . finally , we reveal that if language model be able to well control their visual information , their perception would significantly improve ; e.g. , in 33.3 % of art style question in the blink benchmark , perception information present in the language model be not surface to the output ! our finding reveal insight into the role of key-value token in multimodal system , pave the way for deep mechanistic interpretability of mlms and suggest new direction for train their visual encoder and language model component .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04802	do you just see that ? arbitrary view synthesis for egocentric replay of operating room workflows from ambient sensor	Han Zhang, Lalithkumar Seenivasan, Jose L. Porras, Roger D. Soberanis-Mukul, Hao Ding, Hongchao Shu, Benjamin D. Killeen, Ankita Ghosh, Lonny Yarmus, Masaru Ishii, Angela Christine Argento, Mathias Unberath	observe surgical practice have historically rely on fixed vantage point or recollection , leave the egocentric visual perspective that guide clinical decision undocumented . fixed-camera video can capture surgical workflow at the room-scale , but can not reconstruct what each team member actually saw . thus , these video only provide limited insight into how decision that affect surgical safety , training , and workflow optimization be make . here we introduce egosurg , the first framework to reconstruct the dynamic , egocentric replay for any operating room ( or ) staff directly from wall-mounted fixed-camera video , and thus , without intervention to clinical workflow . egosurg couple geometry-driven neural render with diffusion-based view enhancement , enable high-visual fidelity synthesis of arbitrary and egocentric viewpoint at any moment . in evaluation across multi-site surgical case and controlled study , egosurg reconstructs person-specific visual field and arbitrary viewpoint with high visual quality and fidelity . by transform exist or camera infrastructure into a navigable dynamic 3d record , egosurg establish a new foundation for immersive surgical data science , enable surgical practice to be visualize , experience , and analyze from every angle .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04794	a comparative study of vision transformer and cnns for few-shot rigid transformation and fundamental matrix estimation	Alon Kaya, Igal Bilik, Inna Stainvas	vision-transformers ( vits ) and large-scale convolution-neural-networks ( cnns ) have reshape computer vision through pretrained feature representation that enable strong transfer learning for diverse task . however , their efficiency a backbone architecture for geometric estimation task involve image deformation in low-data regime remain an open question . this work consider two such task : 1 ) estimate 2d rigid transformation between pair of image and 2 ) predict the fundamental matrix for stereo image pair , an important problem in various application , such a autonomous mobility , robotics , and 3d scene reconstruction . address this intriguing question , this work systematically compare large-scale cnns ( resnet , efficientnet , clip-resnet ) with vit-based foundation model ( clip-vit variant and dino ) in various data size setting , include few-shot scenario . these pretrained model be optimize for classification or contrastive learning , encourage them to focus mostly on high-level semantics . the consider task require balance local and global feature differently , challenge the straightforward adoption of these model a the backbone . empirical comparative analysis show that , similar to train from scratch , vits outperform cnns during refinement in large downstream-data scenario . however , in small data scenario , the inductive bias and small capacity of cnns improve their performance , allow them to match that of a vit . moreover , vits exhibit strong generalization in cross-domain evaluation where the data distribution change . these result emphasize the importance of carefully select model architecture for refinement , motivate future research towards hybrid architecture that balance local and global representation .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04781	hands-free heritage : automate 3d scan for cultural heritage digitization	Javed Ahmad, Federico Dassiè, Selene Frascella, Gabriele Marchello, Ferdinando Cannella, Arianna Traviglia	high-fidelity 3d scanning be essential for preserve cultural heritage artefact , support documentation , analysis , and long-term conservation . however , conventional method typically require specialized expertise and manual intervention to maintain optimal scan condition and coverage . we present an automated two-robot scanning system that eliminate the need for handheld or semi-automatic workflow by combine coordinate robotic manipulation with high-resolution 3d scanning . our system parameterizes the scan space into distinct region , enable coordinate motion planning between a scanner-equipped robot and a tray-handling robot . optimized trajectory planning and waypoint distribution ensure comprehensive surface coverage , minimize occlusion , and balance reconstruction accuracy with system efficiency . experimental result show that our approach achieve significantly low chamfer distance and high f-score compare to baseline method , offer superior geometric accuracy , improve digitization efficiency , and reduced reliance on expert operator .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04772	federate learn for surgical vision in appendicitis classification : result of the fedsurg endovis 2024 challenge	Max Kirchner, Hanna Hoffmann, Alexander C. Jenke, Oliver L. Saldanha, Kevin Pfeiffer, Weam Kanjo, Julia Alekseenko, Claas de Boer, Santhi Raj Kolamuri, Lorenzo Mazza, Nicolas Padoy, Sophia Bano, Annika Reinke, Lena Maier-Hein, Danail Stoyanov, Jakob N. Kather, Fiona R. Kolbinger, Sebastian Bodenstedt, Stefanie Speidel	purpose : the fedsurg challenge be design to benchmark the state of the art in federated learning for surgical video classification . it goal be to assess how well current method generalize to unseen clinical center and adapt through local fine-tuning while enable collaborative model development without share patient data . method : participant develop strategy to classify inflammation stage in appendicitis use a preliminary version of the multi-center appendix300 video dataset . the challenge evaluate two task : generalization to an unseen center and center-specific adaptation after fine-tuning . submit approach include foundation model with linear probing , metric learn with triplet loss , and various fl aggregation scheme ( fedavg , fedmedian , fedsam ) . performance be assess use f1-score and expect cost , with rank robustness evaluate via bootstrapping and statistical testing . result : in the generalization task , performance across center be limit . in the adaptation task , all team improve after fine-tuning , though ranking stability be low . the vivit-based submission achieve the strong overall performance . the challenge highlight limitation in generalization , sensitivity to class imbalance , and difficulty in hyperparameter tuning in decentralized training , while spatiotemporal modeling and context-aware preprocessing emerge a promising strategy . conclusion : the fedsurg challenge establish the first benchmark for evaluate fl strategy in surgical video classification . finding highlight the trade-off between local personalization and global robustness , and underscore the importance of architecture choice , preprocessing , and loss design . this benchmarking offer a reference point for future development of imbalance-aware , adaptive , and robust fl method in clinical surgical ai .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04770	beyond the see : bound distribution estimation for open-vocabulary learning	Xiaomeng Fan, Yuchuan Mao, Zhi Gao, Yuwei Wu, Jin Chen, Yunde Jia	open-vocabulary learning require model the data distribution in open environment , which consist of both seen-class and unseen-class data . exist method estimate the distribution in open environment use seen-class data , where the absence of unseen class make the estimation error inherently unidentifiable . intuitively , learn beyond the see class be crucial for distribution estimation to bind the estimation error . we theoretically demonstrate that the distribution can be effectively estimate by generate unseen-class data , through which the estimation error be upper-bounded . building on this theoretical insight , we propose a novel open-vocabulary learning method , which generate unseen-class data for estimate the distribution in open environment . the method consist of a class-domain-wise data generation pipeline and a distribution alignment algorithm . the data generation pipeline generate unseen-class data under the guidance of a hierarchical semantic tree and domain information infer from the seen-class data , facilitate accurate distribution estimation . with the generate data , the distribution alignment algorithm estimate and maximize the posterior probability to enhance generalization in open-vocabulary learning . extensive experiment on $ 11 $ datasets demonstrate that our method outperform baseline approach by up to $ 14\ % $ , highlight it effectiveness and superiority .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04759	progressive gaussian transformer with anisotropy-aware sampling for open vocabulary occupancy prediction	Chi Yan, Dan Xu	the 3d occupancy prediction task have witness remarkable progress in recent year , play a crucial role in vision-based autonomous drive system . while traditional method be limit to fix semantic category , recent approach have move towards predict text-aligned feature to enable open-vocabulary text query in real-world scene . however , there exist a trade-off in text-aligned scene modeling : sparse gaussian representation struggle to capture small object in the scene , while dense representation incurs significant computational overhead . to address these limitation , we present pg-occ , an innovative progressive gaussian transformer framework that enable open-vocabulary 3d occupancy prediction . our framework employ progressive online densification , a feed-forward strategy that gradually enhance the 3d gaussian representation to capture fine-grained scene detail . by iteratively enhance the representation , the framework achieve increasingly precise and detailed scene understanding . another key contribution be the introduction of an anisotropy-aware sampling strategy with spatio-temporal fusion , which adaptively assign receptive field to gaussians at different scale and stage , enable more effective feature aggregation and rich scene information capture . through extensive evaluation , we demonstrate that pg-occ achieves state-of-the-art performance with a relative 14.3 % miou improvement over the previous best perform method . code and pretrained model will be release upon publication on our project page : http : //yanchi-3dv.github.io/pg-occ	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04753	beyond appearance : transformer-based person identification from conversational dynamic	Masoumeh Chapariniya, Teodora Vukovic, Sarah Ebling, Volker Dellwo	this paper investigate the performance of transformer-based architecture for person identification in natural , face-to-face conversation scenario . we implement and evaluate a two-stream framework that separately model spatial configuration and temporal motion pattern of 133 coco wholebody keypoints , extract from a subset of the candor conversational corpus . our experiment compare pre-trained and from-scratch training , investigate the use of velocity feature , and introduce a multi-scale temporal transformer for hierarchical motion modeling . result demonstrate that domain-specific training significantly outperform transfer learning , and that spatial configuration carry more discriminative information than temporal dynamic . the spatial transformer achieve 95.74 % accuracy , while the multi-scale temporal transformer achieve 93.90 % . feature-level fusion push performance to 98.03 % , confirm that postural and dynamic information be complementary . these finding highlight the potential of transformer architecture for person identification in natural interaction and provide insight for future multimodal and cross-cultural study .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04741	anomaly-aware yolo : a frugal yet robust approach to infrared small target detection	Alina Ciocarlan, Sylvie Le Hégarat-Mascle, Sidonie Lefebvre	infrared small target detection ( irstd ) be a challenge task in defense application , where complex background and tiny target size often result in numerous false alarm use conventional object detector . to overcome this limitation , we propose anomaly-aware yolo ( aa-yolo ) , which integrate a statistical anomaly detection test into it detection head . by treat small target a unexpected pattern against the background , aa-yolo effectively control the false alarm rate . our approach not only achieve competitive performance on several irstd benchmark , but also demonstrate remarkable robustness in scenario with limited training data , noise , and domain shift . furthermore , since only the detection head be modify , our design be highly generic and have be successfully apply across various yolo backbone , include lightweight model . it also provide promising result when integrate into an instance segmentation yolo . this versatility make aa-yolo an attractive solution for real-world deployment where resource be constrain . the code will be publicly release .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04739	exposureengine : orient logo detection and sponsor visibility analytics in sport broadcast	Mehdi Houshmand Sarkhoosh, Frøy Øye, Henrik Nestor Sørlie, Nam Hoang Vu, Dag Johansen, Cise Midoglu, Tomas Kupka, Pål Halvorsen	quantify sponsor visibility in sport broadcast be a critical marketing task traditionally hinder by manual , subjective , and unscalable analysis method . while automated system offer an alternative , their reliance on axis-aligned horizontal bounding box ( hbb ) lead to inaccurate exposuremetrics when logos appear rotate or skew due to dynamic camera angle and perspective distortion . this paper introduce exposureengine , an end-to-end system design for accurate , rotation-aware sponsor visibility analytics in sport broadcast , demonstrate in a soccer case study . our approach predict orient bound box ( obb ) to provide a geometrically precise fit to each logo regardless of the orientation on-screen . to train and evaluate our detector , we develop a new dataset comprise 1,103 frame from swedish elite soccer , feature 670 unique sponsor logo annotate with obbs . our model achieve a mean average precision ( map @ 0.5 ) of 0.859 , with a precision of 0.96 and recall of 0.87 , demonstrate robust performance in localize logos under diverse broadcast condition . the system integrate these detection into an analytical pipeline that calculate precise visibility metric , such a exposure duration and on-screen coverage . furthermore , we incorporate a language-driven agentic layer , enable user to generate report , summary , and medium content through natural language query . the complete system , include the dataset and the analytics dashboard , provide a comprehensive solution for auditable and interpretable sponsor measurement in sport medium . an overview of the exposureengine be available online : http : //youtu.be/trw6obisuw4 .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04723	benchmark on monocular metric depth estimation in wildlife setting	Niccolò Niccoli, Lorenzo Seidenari, Ilaria Greco, Francesco Rovero	camera trap be widely use for wildlife monitoring , but extract accurate distance measurement from monocular image remain challenge due to the lack of depth information . while monocular depth estimation ( mde ) method have advance significantly , their performance in natural wildlife environment have not be systematically evaluate . this work introduce the first benchmark for monocular metric depth estimation in wildlife monitoring condition . we evaluate four state-of-the-art mde method ( depth anything v2 , ml depth pro , zoedepth , and metric3d ) alongside a geometric baseline on 93 camera trap image with ground truth distance obtain use calibrate charuco pattern . our result demonstrate that depth anything v2 achieve the best overall performance with a mean absolute error of 0.454m and correlation of 0.962 , while method like zoedepth show significant degradation in outdoor natural environment ( mae : 3.087m ) . we find that median-based depth extraction consistently outperform mean-based approach across all deep learning method . additionally , we analyze computational efficiency , with zoedepth be fast ( 0.17s per image ) but least accurate , while depth anything v2 provide an optimal balance of accuracy and speed ( 0.22s per image ) . this benchmark establish performance baseline for wildlife application and provide practical guidance for implement depth estimation in conservation monitoring system .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04714	object-centric representation learn for enhanced 3d scene graph prediction	KunHo Heo, GiHyun Kim, SuYeon Kim, MyeongAh Cho	3d semantic scene graph prediction aim to detect object and their semantic relationship in 3d scene , and have emerge a a crucial technology for robotics and ar/vr application . while previous research have address dataset limitation and explore various approach include open-vocabulary setting , they frequently fail to optimize the representational capacity of object and relationship feature , show excessive reliance on graph neural network despite insufficient discriminative capability . in this work , we demonstrate through extensive analysis that the quality of object feature play a critical role in determine overall scene graph accuracy . to address this challenge , we design a highly discriminative object feature encoder and employ a contrastive pretraining strategy that decouple object representation learn from the scene graph prediction . this design not only enhance object classification accuracy but also yield direct improvement in relationship prediction . notably , when plug in our pretrained encoder into exist framework , we observe substantial performance improvement across all evaluation metric . additionally , whereas exist approach have not fully exploit the integration of relationship information , we effectively combine both geometric and semantic feature to achieve superior relationship prediction . comprehensive experiment on the 3dssg dataset demonstrate that our approach significantly outperform previous state-of-the-art method . our code be publicly available at http : //github.com/visualsciencelab-khu/ocrl-3dssg-codes .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04712	reactdiff : fundamental multiple appropriate facial reaction diffusion model	Luo Cheng, Song Siyang, Yan Siyuan, Yu Zhen, Ge Zongyuan	the automatic generation of diverse and human-like facial reaction in dyadic dialogue remain a critical challenge for human-computer interaction system . exist method fail to model the stochasticity and dynamic inherent in real human reaction . to address this , we propose reactdiff , a novel temporal diffusion framework for generate diverse facial reaction that be appropriate for respond to any give dialogue context . our key insight be that plausible human reaction demonstrate smoothness , and coherence over time , and conform to constraint impose by human facial anatomy . to achieve this , reactdiff incorporates two vital prior ( spatio-temporal facial kinematics ) into the diffusion process : i ) temporal facial behavioral kinematics and ii ) facial action unit dependency . these two constraint guide the model toward realistic human reaction manifold , avoid visually unrealistic jitter , unstable transition , unnatural expression , and other artifact . extensive experiment on the react2024 dataset demonstrate that our approach not only achieve state-of-the-art reaction quality but also excels in diversity and reaction appropriateness .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04706	id-consistent , precise expression generation with blendshape-guided diffusion	Foivos Paraperas Papantoniou, Stefanos Zafeiriou	human-centric generative model design for ai-driven storytelling must bring together two core capability : identity consistency and precise control over human performance . while recent diffusion-based approach have make significant progress in maintain facial identity , achieve fine-grained expression control without compromise identity remain challenge . in this work , we present a diffusion-based framework that faithfully reimagines any subject under any particular facial expression . building on an id-consistent face foundation model , we adopt a compositional design feature an expression cross-attention module guide by flame blendshape parameter for explicit control . train on a diverse mixture of image and video data rich in expressive variation , our adapter generalize beyond basic emotion to subtle micro-expressions and expressive transition , overlook by prior work . in addition , a pluggable reference adapter enable expression edit in real image by transfer the appearance from a reference frame during synthesis . extensive quantitative and qualitative evaluation show that our model outperform exist method in tailored and identity-consistent expression generation . code and model can be find at http : //github.com/foivospar/arc2face .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04705	label-efficient cross-modality generalization for liver segmentation in multi-phase mri	Quang-Khai Bui-Tran, Minh-Toan Dinh, Thanh-Huy Nguyen, Ba-Thinh Lam, Mai-Anh Vu, Ulas Bagci	accurate liver segmentation in multi-phase mri be vital for liver fibrosis assessment , yet label data be often scarce and unevenly distribute across image modality and vendor system . we propose a label-efficient segmentation approach that promote cross-modality generalization under real-world condition , where ged4 hepatobiliary-phase annotation be limited , non-contrast sequence ( t1wi , t2wi , dwi ) be unlabeled , and spatial misalignment and miss phase be common . our method integrate a foundation-scale 3d segmentation backbone adapt via fine-tuning , co-training with cross pseudo supervision to leverage unlabeled volume , and a standardized preprocessing pipeline . without require spatial registration , the model learn to generalize across mri phase and vendor , demonstrate robust segmentation performance in both label and unlabeled domain . our result exhibit the effectiveness of our propose label-efficient baseline for liver segmentation in multi-phase , multi-vendor mri and highlight the potential of combine foundation model adaptation with co-training for real-world clinical imaging task .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04673	watch and learn : learning to use computer from online video	Chan Hee Song, Yiwen Song, Palash Goyal, Yu Su, Oriana Riva, Hamid Palangi, Tomas Pfister	computer use agent ( cuas ) need to plan task workflow ground in diverse , ever-changing application and environment , but learn be hinder by the scarcity of large-scale , high-quality training data in the target application . exist datasets be domain-specific , static , and costly to annotate , while current synthetic data generation method often yield simplistic or misalign task demonstration . to address these limitation , we introduce watch & learn ( w & l ) , a framework that convert human demonstration video readily available on the internet into executable ui trajectory at scale . instead of directly generate trajectory or rely on ad hoc reason heuristic , we cast the problem a an inverse dynamic objective : predict the user 's action from consecutive screen state . this formulation reduce manual engineering , be easy to learn , and generalize more robustly across application . concretely , we develop an inverse dynamic label pipeline with task-aware video retrieval , generate over 53k high-quality trajectory from raw web video , and demonstrate that these trajectory improve cuas both a in-context demonstration and a supervised training data . on the challenging osworld benchmark , ui trajectory extract with w & l consistently enhance both general-purpose and state-of-the-art framework in-context , and deliver strong gain for open-source model under supervised training . these result highlight web-scale human demonstration video a a practical and scalable foundation for advance cuas towards real-world deployment .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04668	conceptsplit : decouple multi-concept personalization of diffusion model via token-wise adaptation and attention disentanglement	Habin Lim, Yeongseob Won, Juwon Seo, Gyeong-Moon Park	in recent year , multi-concept personalization for text-to-image ( t2i ) diffusion model to represent several subject in an image have gain much more attention . the main challenge of this task be `` concept mixing '' , where multiple learn concept interfere or blend undesirably in the output image . to address this issue , in this paper , we present conceptsplit , a novel framework to split the individual concept through training and inference . our framework comprise two key component . first , we introduce token-wise value adaptation ( tova ) , a merging-free training method that focus exclusively on adapt the value projection in cross-attention . base on our empirical analysis , we find that modify the key projection , a common approach in exist method , can disrupt the attention mechanism and lead to concept mix . second , we propose latent optimization for disentangled attention ( loda ) , which alleviate attention entanglement during inference by optimize the input latent . through extensive qualitative and quantitative experiment , we demonstrate that conceptsplit achieve robust multi-concept personalization , mitigate unintended concept interference . code be available at http : //github.com/ku-vgi/conceptsplit	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04654	mome : estimating psychological trait from gait with multi-stage mixture of movement expert	Andy Cǎtrunǎ, Adrian Cosma, Emilian Rǎdoi	gait encodes rich biometric and behavioural information , yet leverage the manner of walk to infer psychological trait remain a challenging and underexplored problem . we introduce a hierarchical multi-stage mixture of movement expert ( mome ) architecture for multi-task prediction of psychological attribute from gait sequence represent a 2d pose . mome process the walk cycle in four stage of movement complexity , employ lightweight expert model to extract spatio-temporal feature and task-specific gating module to adaptively weight expert across trait and stage . evaluate on the psymo benchmark cover 17 psychological trait , our method outperform state-of-the-art gait analysis model , achieve a 37.47 % weighted f1 score at the run level and 44.6 % at the subject level . our experiment show that integrate auxiliary task such a identity recognition , gender prediction , and bmi estimation further improve psychological trait estimation . our finding demonstrate the viability of multi-task gait-based learning for psychological trait estimation and provide a foundation for future research on movement-informed psychological inference .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04648	edupersona : benchmarking subjective ability boundary of virtual student agent	Buyuan Zhu, Shiyu Hu, Yiping Ma, Yuanming Zhang, Kang Hao Cheong	a large language model be increasingly integrate into education , virtual student agent be become vital for classroom simulation and teacher training . yet their classroom-oriented subjective ability remain largely unassessed , limit understanding of model boundary and hinder trustworthy deployment . we present edupersona , a large-scale benchmark span two language , three subject , and ten persona type base on the big five theory . the dataset contain 1,308 authentic classroom dialogue round , correspond to 12,814 teacher-student q & a turn , and be far expand through persona stylization into roughly 10 time large scale ( 128k turn ) , provide a solid foundation for evaluation . building on this resource , we decompose hard-to-quantify subjective performance into three progressive task : task1 basic coherence ( whether behavior , emotion , expression , and voice align with classroom context ) , task2 student realism , and task3 long-term persona consistency , thereby establish an evaluation framework ground in educational theory and research value . we conduct systematic experiment on three representative llm , compare their original version with ten persona-fine-tuned variant train on edupersona . result show consistent and significant average improvement across all task : task1 +33.6 % , task2 +30.6 % , and task3 +14.9 % . these improvement highlight the dataset 's effectiveness and research value , while also reveal the heterogeneous difficulty of persona modeling . in summary , edupersona delivers the first classroom benchmark center on subjective ability , establish a decoupled and verifiable research paradigm , and we will open-source both the dataset and the framework to support the broad research community in advance trustworthy and human-like ai for education .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04645	do superpixel segmentation method influence deforestation image classification ?	Hugo Resende, Fabio A. Faria, Eduardo B. Neto, Isabela Borlido, Victor Sundermann, Silvio Jamil F. Guimarães, Álvaro L. Fazenda	image segmentation be a crucial step in various visual application , include environmental monitoring through remote sensing . in the context of the foresteyes project , which combine citizen science and machine learning to detect deforestation in tropical forest , image segment be use for label by volunteer and subsequent model training . traditionally , the simple linear iterative clustering ( slic ) algorithm be adopt a the segmentation method . however , recent study have indicate that other superpixel-based method outperform slic in remote sense image segmentation , and might suggest that they be more suitable for the task of detect deforest area . in this sense , this study investigate the impact of the four best segmentation method , together with slic , on the training of classifier for the target application . initially , the result show little variation in performance among segmentation method , even when select the top five classifier use the pycaret automl library . however , by apply a classifier fusion approach ( ensemble of classifier ) , noticeable improvement in balanced accuracy be observe , highlight the importance of both the choice of segmentation method and the combination of machine learning-based model for deforestation detection task .	Computer Vision and Pattern Recognition	06/10/2025
10.1145/3757377.3763879	social agent : mastering dyadic nonverbal behavior generation via conversational llm agent	Zeyi Zhang, Yanju Zhou, Heyuan Yao, Tenglong Ao, Xiaohang Zhan, Libin Liu	we present social agent , a novel framework for synthesize realistic and contextually appropriate co-speech nonverbal behavior in dyadic conversation . in this framework , we develop an agentic system drive by a large language model ( llm ) to direct the conversation flow and determine appropriate interactive behavior for both participant . additionally , we propose a novel dual-person gesture generation model base on an auto-regressive diffusion model , which synthesize coordinated motion from speech signal . the output of the agentic system be translate into high-level guidance for the gesture generator , result in realistic movement at both the behavioral and motion level . furthermore , the agentic system periodically examine the movement of interlocutor and infers their intention , form a continuous feedback loop that enable dynamic and responsive interaction between the two participant . user study and quantitative evaluation show that our model significantly improve the quality of dyadic interaction , produce natural , synchronized nonverbal behavior .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04630	sfanet : spatial-frequency attention network for deepfake detection	Vrushank Ahire, Aniruddh Muley, Shivam Zample, Siddharth Verma, Pranav Menon, Surbhi Madan, Abhinav Dhall	detect manipulate medium have now become a pressing issue with the recent rise of deepfakes . most existing approach fail to generalize across diverse datasets and generation technique . we thus propose a novel ensemble framework , combine the strength of transformer-based architecture , such a swin transformer and vits , and texture-based method , to achieve good detection accuracy and robustness . our method introduces innovative data-splitting , sequential training , frequency splitting , patch-based attention , and face segmentation technique to handle dataset imbalance , enhance high-impact region ( e.g. , eye and mouth ) , and improve generalization . our model achieve state-of-the-art performance when test on the dfwild-cup dataset , a diverse subset of eight deepfake datasets . the ensemble benefit from the complementarity of these approach , with transformer excel in global feature extraction and texturebased method provide interpretability . this work demonstrate that hybrid model can effectively address the evolving challenge of deepfake detection , offer a robust solution for real-world application .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04628	a spatial-spectral-frequency interactive network for multimodal remote sense classification	Hao Liu, Yunhao Gao, Wei Li, Mingyang Zhang, Maoguo Gong, Lorenzo Bruzzone	deep learning-based method have achieve significant success in remote sense earth observation data analysis . numerous feature fusion technique address multimodal remote sense image classification by integrate global and local feature . however , these technique often struggle to extract structural and detail feature from heterogeneous and redundant multimodal image . with the goal of introduce frequency domain learn to model key and sparse detail feature , this paper introduce the spatial-spectral-frequency interaction network ( s $ ^2 $ fin ) , which integrate pairwise fusion module across the spatial , spectral , and frequency domain . specifically , we propose a high-frequency sparse enhancement transformer that employ sparse spatial-spectral attention to optimize the parameter of the high-frequency filter . subsequently , a two-level spatial-frequency fusion strategy be introduce , comprise an adaptive frequency channel module that fuse low-frequency structure with enhanced high-frequency detail , and a high-frequency resonance mask that emphasize sharp edge via phase similarity . in addition , a spatial-spectral attention fusion module further enhances feature extraction at intermediate layer of the network . experiment on four benchmark multimodal datasets with limited label data demonstrate that s $ ^2 $ fin performs superior classification , outperform state-of-the-art method . the code be available at http : //github.com/haoliu-xdu/ssfin .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04587	pathology-cot : learning visual chain-of-thought agent from expert whole slide image diagnosis behavior	Sheng Wang, Ruiming Wu, Charles Herndon, Yihang Liu, Shunsuke Koga, Jeanne Shen, Zhi Huang	diagnose a whole-slide image be an interactive , multi-stage process involve change in magnification and movement between field . although recent pathology foundation model be strong , practical agentic system that decide what field to examine next , adjust magnification , and deliver explainable diagnosis be still lack . the blocker be data : scalable , clinically align supervision of expert view behavior that be tacit and experience-based , not write in textbook or online , and therefore absent from large language model training . we introduce the ai session recorder , which work with standard wsi viewer to unobtrusively record routine navigation and convert the viewer log into standardized behavioral command ( inspect or peek at discrete magnification ) and bound box . a lightweight human-in-the-loop review turn ai-drafted rationale into the pathology-cot dataset , a form of pair `` where to look '' and `` why it matter '' supervision produce at roughly six time low labeling time . use this behavioral data , we build pathologist-o3 , a two-stage agent that first propose region of interest and then perform behavior-guided reasoning . on gastrointestinal lymph-node metastasis detection , it achieve 84.5 % precision , 100.0 % recall , and 75.4 % accuracy , exceed the state-of-the-art openai o3 model and generalize across backbone . to our knowledge , this constitute one of the first behavior-grounded agentic system in pathology . turn everyday viewer log into scalable , expert-validated supervision , our framework make agentic pathology practical and establish a path to human-aligned , upgradeable clinical ai .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04576	sona : learning conditional , unconditional , and mismatching-aware discriminator	Yuhta Takida, Satoshi Hayakawa, Takashi Shibuya, Masaaki Imaizumi, Naoki Murata, Bac Nguyen, Toshimitsu Uesaka, Chieh-Hsin Lai, Yuki Mitsufuji	deep generative model have make significant advance in generate complex content , yet conditional generation remain a fundamental challenge . exist conditional generative adversarial network often struggle to balance the dual objective of assess authenticity and conditional alignment of input sample within their conditional discriminator . to address this , we propose a novel discriminator design that integrate three key capability : unconditional discrimination , matching-aware supervision to enhance alignment sensitivity , and adaptive weighting to dynamically balance all objective . specifically , we introduce sum of naturalness and alignment ( sona ) , which employ separate projection for naturalness ( authenticity ) and alignment in the final layer with an inductive bias , support by dedicated objective function and an adaptive weighting mechanism . extensive experiment on class-conditional generation task show that \ours achieves superior sample quality and conditional alignment compare to state-of-the-art method . furthermore , we demonstrate it effectiveness in text-to-image generation , confirm the versatility and robustness of our approach .	Computer Vision and Pattern Recognition	06/10/2025
